ID,Book,Rating,num_rating
2042,"Blindness, José Saramago",it was amazing,25
2044,"Blindness, José Saramago",liked it,4
2086,"Blindness, José Saramago",really liked it,24
1125,"From Time to Time, Jack Finney",really liked it,29
1132,"Speak, Louisa Hall",it was amazing,13
1327,"Paper Girls, Vol. 3, Brian K. Vaughan",it was amazing,51
1132,"Paper Girls, Vol. 2, Brian K. Vaughan",really liked it,13
1327,"Paper Girls, Vol. 2, Brian K. Vaughan",it was amazing,51
1132,"The Fireman, Joe Hill",really liked it,13
1147,"The Fireman, Joe Hill",really liked it,37
1132,"The Snow Queen, Joan D. Vinge",really liked it,13
1393,"The Snow Queen, Joan D. Vinge",really liked it,11
2059,"The Snow Queen, Joan D. Vinge",really liked it,5
1132,"Fortunately, the Milk, Neil Gaiman",really liked it,13
1910,"Fortunately, the Milk, Neil Gaiman",really liked it,22
1132,"Mortality, Kellie Sheridan",really liked it,13
1132,"Shine Shine Shine, Lydia Netzer",really liked it,13
1132,"Home, Tom Abrahams",really liked it,13
1132,"Home, Tom Abrahams",really liked it,13
1219,"Home, Tom Abrahams",really liked it,22
1219,"Home, Tom Abrahams",really liked it,22
1343,"Home, Tom Abrahams",really liked it,19
1343,"Home, Tom Abrahams",really liked it,19
1416,"Home, Tom Abrahams",really liked it,66
1416,"Home, Tom Abrahams",really liked it,66
1133,"The Wall, Marlen Haushofer",liked it,14
1133,"The Wall, Marlen Haushofer",liked it,14
1393,"The Wall, Marlen Haushofer",liked it,11
1393,"The Wall, Marlen Haushofer",liked it,11
1807,"The Wall, Marlen Haushofer",really liked it,9
1807,"The Wall, Marlen Haushofer",really liked it,9
2042,"The Wall, Marlen Haushofer",really liked it,25
2042,"The Wall, Marlen Haushofer",really liked it,25
2044,"The Wall, Marlen Haushofer",really liked it,4
2044,"The Wall, Marlen Haushofer",really liked it,4
2090,"The Wall, Marlen Haushofer",it was amazing,11
2090,"The Wall, Marlen Haushofer",it was amazing,11
1133,"The Secret, K.A. Applegate",it was amazing,14
1133,"Ghosts, Rhiannon Lassiter",liked it,14
1133,"Ghosts, Rhiannon Lassiter",liked it,14
1201,"Ghosts, Rhiannon Lassiter",it was amazing,21
1201,"Ghosts, Rhiannon Lassiter",it was amazing,21
1316,"Ghosts, Rhiannon Lassiter",really liked it,7
1316,"Ghosts, Rhiannon Lassiter",really liked it,7
2090,"Ghosts, Rhiannon Lassiter",it was amazing,11
2090,"Ghosts, Rhiannon Lassiter",it was amazing,11
1134,"Casting Off, Hugh Howey",really liked it,3
1134,"Aftershock, Jean Rabe",really liked it,3
1141,"In the Country of Last Things, Paul Auster",liked it,5
1227,"In the Country of Last Things, Paul Auster",really liked it,7
2042,"In the Country of Last Things, Paul Auster",really liked it,25
2086,"In the Country of Last Things, Paul Auster",liked it,24
1145,"Replay, Ken Grimwood",really liked it,52
1145,"Hollow Kingdom, Kira Jane Buxton",it was amazing,52
1145,"Monstress, Vol. 1: Awakening, Marjorie M. Liu",really liked it,52
1398,"Monstress, Vol. 1: Awakening, Marjorie M. Liu",it was amazing,30
1416,"Monstress, Vol. 1: Awakening, Marjorie M. Liu",it was amazing,66
1145,"The True Meaning of Smekday, Adam Rex",it was amazing,52
1158,"The True Meaning of Smekday, Adam Rex",it was amazing,38
1145,"Lovecraft Country, Matt Ruff",really liked it,52
1145,"Version Control, Dexter Palmer",liked it,52
1145,"The Thrilling Adventures of Lovelace and Babbage, Sydney Padua",really liked it,52
1145,"The Stepford Wives, Ira Levin",really liked it,52
1223,"The Stepford Wives, Ira Levin",liked it,19
1145,"Ms. Marvel, Vol. 2: Generation Why, G. Willow Wilson",it was amazing,52
1145,"Seconds, Megan Derr",really liked it,52
1145,"Seconds, Megan Derr",really liked it,52
1145,"In Real Life, Cory Doctorow",really liked it,52
1145,"The Walled City, Ryan Graudin",really liked it,52
1145,"Glory O'Brien's History of the Future, A.S. King",it was amazing,52
1829,"Glory O'Brien's History of the Future, A.S. King",it was amazing,43
1145,"Dogs of War, Adrian Tchaikovsky",liked it,52
1145,"Dodger, Terry Pratchett",really liked it,52
1145,"Nothing Can Possibly Go Wrong, Prudence Shen",it was amazing,52
1145,"The Eye of Minds, James Dashner",really liked it,52
1145,"Sick, Brett Battles",liked it,52
1145,"172 Hours on the Moon, Johan Harstad",liked it,52
1145,"Maggot Moon, Sally Gardner",liked it,52
1145,"A Wrinkle in Time: The Graphic Novel, Hope Larson",really liked it,52
1391,"Amped, Daniel H. Wilson",liked it,43
1145,"Kissing Shakespeare, Pamela Mingle",really liked it,52
1145,"Robopocalypse, Daniel H. Wilson",liked it,52
1145,"Sold, Mara Frost",it was amazing,52
1145,"The Scorpio Races, Maggie Stiefvater",really liked it,52
1147,"After the Fall, Before the Fall, During the Fall, Nancy Kress",it was amazing,37
1147,"Recursion, Blake Crouch",it was amazing,37
1327,"Recursion, Blake Crouch",really liked it,51
1333,"Recursion, Blake Crouch",liked it,23
1370,"Recursion, Blake Crouch",really liked it,39
1147,"The Day of the Triffids, John Wyndham",liked it,37
1326,"The Day of the Triffids, John Wyndham",it was amazing,28
1861,"The Day of the Triffids, John Wyndham",really liked it,24
1910,"The Day of the Triffids, John Wyndham",it was amazing,22
1147,"The Postman, David Brin",really liked it,37
1147,"Dark Matter, Ian Douglas",it was amazing,37
1147,"Dark Matter, Ian Douglas",it was amazing,37
1168,"Dark Matter, Ian Douglas",really liked it,3
1168,"Dark Matter, Ian Douglas",really liked it,3
1327,"Dark Matter, Ian Douglas",really liked it,51
1327,"Dark Matter, Ian Douglas",really liked it,51
1370,"Dark Matter, Ian Douglas",liked it,39
1370,"Dark Matter, Ian Douglas",liked it,39
1773,"Dark Matter, Ian Douglas",it was amazing,6
1773,"Dark Matter, Ian Douglas",it was amazing,6
1147,"Exodus, Steve  White",really liked it,37
1147,"Exodus, Steve  White",really liked it,37
1147,"Exodus, Steve  White",really liked it,37
1147,"Exodus, Steve  White",really liked it,37
1147,"Exodus, Steve  White",really liked it,37
1326,"Exodus, Steve  White",really liked it,28
1326,"Exodus, Steve  White",really liked it,28
1326,"Exodus, Steve  White",really liked it,28
1326,"Exodus, Steve  White",really liked it,28
1326,"Exodus, Steve  White",really liked it,28
1572,"Exodus, Steve  White",really liked it,13
1572,"Exodus, Steve  White",really liked it,13
1572,"Exodus, Steve  White",really liked it,13
1572,"Exodus, Steve  White",really liked it,13
1572,"Exodus, Steve  White",really liked it,13
1784,"Exodus, Steve  White",it was amazing,10
1784,"Exodus, Steve  White",it was amazing,10
1784,"Exodus, Steve  White",it was amazing,10
1784,"Exodus, Steve  White",it was amazing,10
1784,"Exodus, Steve  White",it was amazing,10
1147,"The Evolutionary Void, Peter F. Hamilton",really liked it,37
1147,"The Temporal Void, Peter F. Hamilton",really liked it,37
1147,"The Dreaming Void, Peter F. Hamilton",it was amazing,37
1147,"Redshirts, John Scalzi",really liked it,37
1326,"Redshirts, John Scalzi",it was amazing,28
1327,"Redshirts, John Scalzi",it was amazing,51
1455,"Redshirts, John Scalzi",really liked it,33
1613,"Redshirts, John Scalzi",really liked it,31
1147,"Julian Comstock: A Story of 22nd-Century America, Robert Charles Wilson",liked it,37
1218,"Julian Comstock: A Story of 22nd-Century America, Robert Charles Wilson",really liked it,39
1147,"The Terror, Dan Simmons",it was amazing,37
1861,"The Terror, Dan Simmons",it was amazing,24
1147,"Judas Unchained, Peter F. Hamilton",really liked it,37
1692,"Judas Unchained, Peter F. Hamilton",it was amazing,2
1147,"Next, Michael Crichton",really liked it,37
1189,"Next, Michael Crichton",it was amazing,7
1308,"Next, Michael Crichton",really liked it,10
1150,"The Water Dancer, Ta-Nehisi Coates",liked it,14
1262,"The Water Dancer, Ta-Nehisi Coates",really liked it,12
1150,"Sleeping Beauties, Stephen King",really liked it,14
1150,"Shelter, Susan Palwick",liked it,14
1343,"Shelter, Susan Palwick",liked it,19
1166,"Landline, Rainbow Rowell",really liked it,7
1829,"Landline, Rainbow Rowell",really liked it,43
1150,"The Leftovers, Tom Perrotta",it was amazing,14
1207,"The Leftovers, Tom Perrotta",really liked it,11
1588,"The Leftovers, Tom Perrotta",it was amazing,20
1602,"Wilder Girls, Rory Power",really liked it,5
1158,"Swan Song, Robert R. McCammon",it was amazing,38
1158,"The Lemoncholy Life of Annie Aster, Scott Wilbanks",liked it,38
1158,"Millennium, John Varley",really liked it,38
1158,"The Jane Austen Project, Kathleen A. Flynn",really liked it,38
1158,"The Other Life, Susanne Winnacker",liked it,38
1158,"The Rest of Us Just Live Here, Patrick Ness",really liked it,38
1158,"Carniepunk, Rachel Caine",liked it,38
1588,"The Future of Us, Jay Asher",really liked it,20
1158,"Before I Fall, Lauren Oliver",it was amazing,38
1223,"Before I Fall, Lauren Oliver",it was amazing,19
1588,"Before I Fall, Lauren Oliver",really liked it,20
1829,"Before I Fall, Lauren Oliver",really liked it,43
1950,"Before I Fall, Lauren Oliver",liked it,12
1158,"Podkayne of Mars, Robert A. Heinlein",really liked it,38
1158,"Revolt in 2100/Methuselah's Children, Robert A. Heinlein",it was amazing,38
1158,"Friday, Robert A. Heinlein",it was amazing,38
1158,"Citizen of the Galaxy, Robert A. Heinlein",liked it,38
1158,"The Cat Who Walks Through Walls, Robert A. Heinlein",it was amazing,38
1158,"Time Enough for Love, Suzanne Brockmann",it was amazing,38
1158,"Time Enough for Love, Suzanne Brockmann",it was amazing,38
1158,"The Door Into Summer, Robert A. Heinlein",it was amazing,38
1162,"This Must Be the Place, John Scalzi",really liked it,13
1325,"This Must Be the Place, John Scalzi",it was amazing,3
1829,"This Must Be the Place, John Scalzi",liked it,43
1162,"Hunger, Milana Jacks",it was amazing,13
1162,"Hunger, Milana Jacks",it was amazing,13
1162,"Hunger, Milana Jacks",it was amazing,13
1499,"Hunger, Milana Jacks",really liked it,4
1499,"Hunger, Milana Jacks",really liked it,4
1499,"Hunger, Milana Jacks",really liked it,4
1845,"Hunger, Milana Jacks",liked it,20
1845,"Hunger, Milana Jacks",liked it,20
1845,"Hunger, Milana Jacks",liked it,20
1162,"The Humans, Matt Haig",it was amazing,13
1163,"Ariel, Steven R. Boyett",it was amazing,28
1672,"Ariel, Steven R. Boyett",it was amazing,7
2086,"Ariel, Steven R. Boyett",it was amazing,24
1166,"Human Croquet, Kate Atkinson",liked it,7
1181,"The Impossible Lives of Greta Wells, Andrew Sean Greer",liked it,22
1201,"The Impossible Lives of Greta Wells, Andrew Sean Greer",it was amazing,21
1181,"The End We Start From, Megan  Hunter",really liked it,22
1370,"Run, Gillian Zane",liked it,39
1370,"Run, Gillian Zane",liked it,39
1982,"Run, Gillian Zane",it was amazing,32
1982,"Run, Gillian Zane",it was amazing,32
1181,"Super Sad True Love Story, Gary Shteyngart",liked it,22
1201,"Super Sad True Love Story, Gary Shteyngart",it was amazing,21
1187,"Factotum, D.M. Cornish",it was amazing,18
1189,"Factotum, D.M. Cornish",it was amazing,7
1292,"Factotum, D.M. Cornish",really liked it,16
1187,"A Brief History of Time, Stephen Hawking",it was amazing,18
1807,"A Brief History of Time, Stephen Hawking",it was amazing,9
1994,"A Brief History of Time, Stephen Hawking",liked it,5
1187,"CivilWarLand in Bad Decline, George Saunders",it was amazing,18
1227,"CivilWarLand in Bad Decline, George Saunders",it was amazing,7
1507,"CivilWarLand in Bad Decline, George Saunders",it was amazing,5
1189,"The Uninhabitable Earth: Life After Warming, David Wallace-Wells",it was amazing,7
1189,"A Canticle for Leibowitz, Walter M. Miller Jr.",really liked it,7
1195,"Infinite Jest, David Foster Wallace",liked it,2
1201,"Infinite Jest, David Foster Wallace",it was amazing,21
1218,"Infinite Jest, David Foster Wallace",it was amazing,39
1219,"Infinite Jest, David Foster Wallace",really liked it,22
1201,"Red Clocks, Leni Zumas",it was amazing,21
1201,"The Flame Alphabet, Ben Marcus",liked it,21
1201,"Beacon 23, Hugh Howey",really liked it,21
1201,"Robo-Sauce, Adam Rubin",it was amazing,21
1201,"More Than This, Patrick Ness",liked it,21
1201,"How I Live Now, Meg Rosoff",it was amazing,21
1201,"Dust, Hugh Howey",really liked it,21
1201,"Dust, Hugh Howey",really liked it,21
1201,"Dust, Hugh Howey",really liked it,21
1201,"Feed, Mira Grant",it was amazing,21
1201,"Feed, Mira Grant",it was amazing,21
1201,"The Children's Hospital, Chris Adrian",it was amazing,21
1227,"The Children's Hospital, Chris Adrian",really liked it,7
1982,"The Children's Hospital, Chris Adrian",it was amazing,32
1207,"The 2020 Commission Report on the North Korean Nuclear Attacks Against the United States: A Speculative Novel, Jeffrey  Lewis",it was amazing,11
1207,"The Singularity is Near: When Humans Transcend Biology, Ray Kurzweil",really liked it,11
1398,"The Singularity is Near: When Humans Transcend Biology, Ray Kurzweil",really liked it,30
1209,"Seeing, José Saramago",it was amazing,19
2004,"Seeing, José Saramago",it was amazing,7
2022,"Seeing, José Saramago",liked it,6
1209,"The Bone House, Stephen R. Lawhead",really liked it,19
1221,"The Bone House, Stephen R. Lawhead",it was amazing,5
1209,"We3, Grant Morrison",really liked it,19
1221,"We3, Grant Morrison",really liked it,5
1216,"The Vision, Tom King",liked it,9
1216,"Moonglow, Kristen Callihan",liked it,9
1262,"Moonglow, Kristen Callihan",really liked it,12
1218,"Saga, Vol. 3, Brian K. Vaughan",really liked it,39
1398,"Saga, Vol. 3, Brian K. Vaughan",it was amazing,30
1218,"Saga, Vol. 2, Brian K. Vaughan",really liked it,39
1327,"Saga, Vol. 2, Brian K. Vaughan",it was amazing,51
1398,"Saga, Vol. 2, Brian K. Vaughan",it was amazing,30
1218,"MaddAddam, Margaret Atwood",liked it,39
1829,"MaddAddam, Margaret Atwood",it was amazing,43
2065,"MaddAddam, Margaret Atwood",really liked it,15
1218,"2312, Kim Stanley Robinson",really liked it,39
1218,"Brave New Worlds, John Joseph Adams",really liked it,39
1218,"Pump Six and Other Stories, Paolo Bacigalupi",really liked it,39
1218,"White Light, Rudy Rucker",really liked it,39
1218,"Physics of the Impossible, Michio Kaku",really liked it,39
1218,"Anathem, Neal Stephenson",really liked it,39
1219,"Anathem, Neal Stephenson",really liked it,22
1613,"Anathem, Neal Stephenson",it was amazing,31
1218,"The Windup Girl, Paolo Bacigalupi",it was amazing,39
1455,"The Windup Girl, Paolo Bacigalupi",really liked it,33
1218,"The Mirage, Matt Ruff",really liked it,39
1218,"1Q84, Haruki Murakami",liked it,39
1219,"1Q84, Haruki Murakami",liked it,22
1224,"1Q84, Haruki Murakami",it was amazing,4
1597,"1Q84, Haruki Murakami",really liked it,20
1613,"1Q84, Haruki Murakami",it was amazing,31
1655,"1Q84, Haruki Murakami",it was amazing,11
1717,"1Q84, Haruki Murakami",it was amazing,8
1218,"The Lathe of Heaven, Ursula K. Le Guin",liked it,39
1333,"The Lathe of Heaven, Ursula K. Le Guin",liked it,23
1466,"The Lathe of Heaven, Ursula K. Le Guin",liked it,22
1218,"The Simulacra, Philip K. Dick",liked it,39
1219,"Under the Skin, Michel Faber",liked it,22
1219,"Summerland, Hannu Rajaniemi",really liked it,22
1219,"The Lottery and Other Stories, Shirley Jackson",really liked it,22
1829,"The Lottery and Other Stories, Shirley Jackson",it was amazing,43
2090,"The Lottery and Other Stories, Shirley Jackson",liked it,11
1219,"A Scanner Darkly, Philip K. Dick",really liked it,22
1510,"A Scanner Darkly, Philip K. Dick",really liked it,18
1613,"A Scanner Darkly, Philip K. Dick",it was amazing,31
1221,"Doom Patrol, Vol. 4: Musclebound, Grant Morrison",it was amazing,5
1221,"Doom Patrol, Vol. 2: The Painting That Ate Paris, Grant Morrison",it was amazing,5
1221,"Doom Patrol, Vol. 5: Magic Bus, Grant Morrison",it was amazing,5
1223,"Once, Anna Carey",it was amazing,19
1223,"Fearless, Jack Campbell",really liked it,19
1223,"Flood, Stephen Baxter",it was amazing,19
1223,"Plan B, Sharon Lee",liked it,19
1223,"Wanderlust, Ann Aguirre",really liked it,19
2023,"Lightning, Dean Koontz",really liked it,28
1223,"Remembrance, Michelle Madow",really liked it,19
1223,"Remembrance, Michelle Madow",really liked it,19
1223,"The Wedding, Jennifer L. Armentrout",it was amazing,19
1223,"Wings, Elizabeth  Richards",really liked it,19
1223,"The Gift, James Patterson",liked it,19
1343,"The Gift, James Patterson",liked it,19
1223,"Winter, Rod Rees",it was amazing,19
1223,"Winter, Rod Rees",it was amazing,19
1223,"Away, Teri Hall",liked it,19
1277,"Away, Teri Hall",really liked it,2
1343,"Away, Teri Hall",liked it,19
1244,"Fantastic Beasts and Where to Find Them, Newt Scamander",it was amazing,7
1327,"Fantastic Beasts and Where to Find Them, Newt Scamander",liked it,51
1416,"Fantastic Beasts and Where to Find Them, Newt Scamander",liked it,66
1845,"Fantastic Beasts and Where to Find Them, Newt Scamander",it was amazing,20
2090,"Fantastic Beasts and Where to Find Them, Newt Scamander",liked it,11
1247,"Honor Among Thieves, Rachel Caine",liked it,10
1247,"Honor Among Thieves, Rachel Caine",liked it,10
1247,"Red Storm Rising, Tom Clancy",really liked it,10
1247,"Eaters of the Dead, Michael Crichton",liked it,10
1257,"Do Androids Dream of Electric Sheep? Omnibus, Philip K. Dick",really liked it,48
1257,"The Last, Hanna Jameson",liked it,48
1257,"The Cabin at the End of the World, Paul Tremblay",liked it,48
1370,"Strange Weather, Joe Hill",liked it,39
