ID,Book_Title,Rating,num_rating
3477,The Lathe of Heaven,really liked it,28
3500,The Lathe of Heaven,really liked it,57
3651,The Lathe of Heaven,it was amazing,51
3690,The Lathe of Heaven,it was amazing,23
3477,The Simulacra,really liked it,28
3224,Under the Skin,really liked it,5
3363,Under the Skin,liked it,3
4197,Under the Skin,it was amazing,34
3500,Summerland,liked it,57
3656,Summerland,really liked it,33
3838,Summerland,it was ok,11
3854,Summerland,liked it,30
3485,The Lottery and Other Stories,liked it,62
3961,The Lottery and Other Stories,it was amazing,38
4089,The Lottery and Other Stories,really liked it,68
3262,A Scanner Darkly,liked it,35
3398,A Scanner Darkly,really liked it,22
3477,A Scanner Darkly,really liked it,28
3508,A Scanner Darkly,really liked it,15
3651,A Scanner Darkly,liked it,51
4155,A Scanner Darkly,really liked it,44
3656,Plan B,really liked it,33
3544,The Wedding,liked it,39
4122,The Wedding,liked it,21
4200,The Wedding,liked it,13
3593,Wings,liked it,18
3321,The Gift,it was amazing,5
3398,The Gift,really liked it,22
3485,The Gift,it was amazing,62
3486,The Gift,it was ok,46
3508,The Gift,really liked it,15
3656,The Gift,it was ok,33
4117,The Gift,really liked it,25
3877,Winter,really liked it,61
3877,Winter,really liked it,61
3422,Away,liked it,33
3492,Away,liked it,2
3544,Away,really liked it,39
3921,Fantastic Beasts and Where to Find Them,it was amazing,6
3651,Eaters of the Dead,really liked it,51
3877,Eaters of the Dead,did not like it,61
3959,Eaters of the Dead,it was ok,24
4147,Eaters of the Dead,liked it,53
3422,The Cabin at the End of the World,liked it,33
3227,Ink and Bone,really liked it,8
3656,Ink and Bone,it was amazing,33
3474,Dreamcatcher,liked it,25
3484,Dreamcatcher,did not like it,25
4089,Dreamcatcher,liked it,68
3784,Flotsam,it was amazing,31
4143,Flotsam,really liked it,24
3983,Bloodline,really liked it,19
3831,The Mist,liked it,20
4147,The Mist,really liked it,53
3206,Cell,did not like it,2
3227,Cell,liked it,8
3627,Cell,really liked it,3
3831,Cell,liked it,20
3484,The Tommyknockers,it was ok,25
3687,The Tommyknockers,liked it,10
4147,The Tommyknockers,it was ok,53
3216,The Historian,really liked it,30
3259,The Historian,really liked it,100
3356,The Historian,it was amazing,6
3486,The Historian,it was ok,46
3501,The Historian,liked it,41
3507,The Historian,liked it,9
3544,The Historian,it was ok,39
3651,The Historian,liked it,51
3748,The Historian,it was ok,45
3854,The Historian,liked it,30
3860,The Historian,really liked it,4
3880,The Historian,did not like it,40
3603,Damage,really liked it,5
3422,The Age of Miracles,liked it,33
3599,The Age of Miracles,it was amazing,29
3624,The Age of Miracles,it was ok,28
3656,The Age of Miracles,really liked it,33
3696,The Age of Miracles,it was amazing,8
3830,The Age of Miracles,really liked it,20
4138,The Age of Miracles,really liked it,26
4173,The Age of Miracles,liked it,4
4197,The Age of Miracles,really liked it,34
4216,The Age of Miracles,liked it,17
3671,The Bees,it was amazing,3
3678,The Bees,it was amazing,6
3259,A Connecticut Yankee in King Arthur's Court,liked it,100
3501,A Connecticut Yankee in King Arthur's Court,really liked it,41
3651,A Connecticut Yankee in King Arthur's Court,liked it,51
3877,A Connecticut Yankee in King Arthur's Court,it was ok,61
3983,A Connecticut Yankee in King Arthur's Court,liked it,19
3501,The Children of Men,really liked it,41
3748,The Children of Men,really liked it,45
3877,The Children of Men,liked it,61
4197,The Children of Men,really liked it,34
3808,Betrayal,really liked it,2
3286,The Boys from Brazil,liked it,32
3256,The Prince,it was amazing,10
3256,The Prince,it was amazing,10
3485,The Prince,really liked it,62
3485,The Prince,really liked it,62
3530,The Prince,really liked it,7
3530,The Prince,really liked it,7
3618,The Prince,really liked it,4
3618,The Prince,really liked it,4
3769,The Prince,it was amazing,33
3769,The Prince,it was amazing,33
3833,The Prince,really liked it,14
3833,The Prince,really liked it,14
3854,The Prince,liked it,30
3854,The Prince,liked it,30
3898,The Prince,really liked it,25
3898,The Prince,really liked it,25
3983,The Prince,liked it,19
3983,The Prince,liked it,19
4213,The Prince,it was ok,5
4213,The Prince,it was ok,5
3398,Leviathan,really liked it,22
3398,Leviathan,really liked it,22
3667,Leviathan,really liked it,5
3667,Leviathan,really liked it,5
3714,Leviathan,it was amazing,14
3714,Leviathan,it was amazing,14
3854,Leviathan,really liked it,30
3854,Leviathan,really liked it,30
4120,Leviathan,really liked it,14
4120,Leviathan,really liked it,14
3211,Origin,really liked it,41
3211,Origin,really liked it,41
3211,Origin,really liked it,41
3628,"So Long, and Thanks for All the Fish",it was ok,29
3286,Imperial Earth,really liked it,32
3769,Imperial Earth,liked it,33
3877,Superman: Red Son,really liked it,61
4136,The Last Question,it was amazing,14
4089,The Gate to Women's Country,liked it,68
3628,A Door Into Ocean,it was amazing,29
3211,The War of the Worlds,really liked it,41
3625,The War of the Worlds,really liked it,15
3633,The War of the Worlds,it was ok,22
3769,The War of the Worlds,really liked it,33
3867,The War of the Worlds,liked it,32
4152,The War of the Worlds,really liked it,116
3748,A Song for Arbonne,really liked it,45
3595,The Dispossessed,really liked it,22
3651,The Dispossessed,liked it,51
3877,The Dispossessed,really liked it,61
4089,The Dispossessed,liked it,68
4152,The Dispossessed,really liked it,116
3935,Six Wakes,really liked it,21
3236,All Our Wrong Todays,it was amazing,18
3599,All Our Wrong Todays,it was amazing,29
4152,The Stars Are Legion,it was ok,116
3262,"Saga, Vol. 4",liked it,35
3877,"Saga, Vol. 4",liked it,61
3961,"Saga, Vol. 4",really liked it,38
3877,Wanted,it was ok,61
3211,Prelude to Foundation,liked it,41
3959,Prelude to Foundation,liked it,24
4152,Prelude to Foundation,really liked it,116
4196,Prelude to Foundation,really liked it,81
3211,"The Complete Stories, Vol 1",it was amazing,41
3216,The City and the Stars,really liked it,30
3690,Stories of Your Life and Others,it was amazing,23
4136,Stories of Your Life and Others,it was amazing,14
3211,The Gods Themselves,really liked it,41
4152,The Gods Themselves,really liked it,116
4136,Axiomatic,it was amazing,14
3858,Flatland: A Romance of Many Dimensions,it was amazing,2
3961,Flatland: A Romance of Many Dimensions,really liked it,38
3486,Black and Blue,liked it,46
3656,Black and Blue,liked it,33
3422,Lone Wolf,liked it,33
3180,Revolution,really liked it,36
3486,Revolution,it was amazing,46
4122,Revolution,liked it,21
4138,Revolution,it was amazing,26
3180,Save Me,really liked it,36
3422,Caught,really liked it,33
3241,Push,it was amazing,13
3454,Push,it was amazing,4
3460,Push,really liked it,14
3485,Push,it was ok,62
3784,Push,really liked it,31
3947,Push,really liked it,39
3286,Rogue,really liked it,32
3286,Rogue,really liked it,32
3877,The Intuitionist,really liked it,61
3947,The Intuitionist,really liked it,39
3259,The Remedy,liked it,100
3263,All Fall Down,really liked it,5
3355,All Fall Down,liked it,3
3599,All Fall Down,it was ok,29
3656,All Fall Down,did not like it,33
4102,All Fall Down,really liked it,8
4216,All Fall Down,liked it,17
4138,When She Woke,liked it,26
3867,The League of Extraordinary Gentlemen: Black Dossier,it was ok,32
3877,The League of Extraordinary Gentlemen: Black Dossier,liked it,61
4147,The League of Extraordinary Gentlemen: Black Dossier,liked it,53
3877,"The League of Extraordinary Gentlemen, Vol. 2",really liked it,61
4147,"The League of Extraordinary Gentlemen, Vol. 2",liked it,53
3867,"The League of Extraordinary Gentlemen, Vol. 1",it was ok,32
3877,"The League of Extraordinary Gentlemen, Vol. 1",really liked it,61
4089,"The League of Extraordinary Gentlemen, Vol. 1",liked it,68
4147,"The League of Extraordinary Gentlemen, Vol. 1",really liked it,53
4152,Fatherland,really liked it,116
3651,Kingdom Come,really liked it,51
3576,The Years of Rice and Salt,liked it,9
4155,The Years of Rice and Salt,really liked it,44
4152,1634 The Baltic War,it was amazing,116
4152,Fallen Angels,really liked it,116
4152,Fallen Angels,really liked it,116
4152,Lucifer's Hammer,it was amazing,116
3628,The Guns of the South,liked it,29
4152,The Guns of the South,really liked it,116
4152,1633,really liked it,116
3422,Elsewhere,really liked it,33
3259,"The Umbrella Academy, Vol. 1: The Apocalypse Suite",really liked it,100
4089,Uprooted,liked it,68
4136,Uprooted,really liked it,14
3576,Tales of the Dying Earth,really liked it,9
4147,Tales of the Dying Earth,really liked it,53
3599,Lexicon,liked it,29
4148,Lexicon,it was amazing,14
3935,The Water Knife,really liked it,21
4152,Chasm City,it was amazing,116
3477,Solaris,really liked it,28
3486,Solaris,liked it,46
3877,Solaris,liked it,61
3880,Solaris,it was amazing,40
4152,Solaris,liked it,116
3474,Stranger in a Strange Land,liked it,25
3485,Stranger in a Strange Land,liked it,62
3500,Stranger in a Strange Land,really liked it,57
3501,Stranger in a Strange Land,it was amazing,41
3748,Stranger in a Strange Land,it was amazing,45
3908,Stranger in a Strange Land,really liked it,5
3916,Stranger in a Strange Land,it was amazing,3
3944,Stranger in a Strange Land,liked it,20
4089,Stranger in a Strange Land,really liked it,68
4152,Stranger in a Strange Land,really liked it,116
3947,Cosmicomics,really liked it,39
4190,Cosmicomics,it was amazing,6
3593,Burning Bright,liked it,18
3593,Burning Bright,liked it,18
3748,Burning Bright,it was amazing,45
3748,Burning Bright,it was amazing,45
4102,Burning Bright,it was amazing,8
4102,Burning Bright,it was amazing,8
3220,Dhalgren,really liked it,9
3802,Dhalgren,really liked it,8
4089,Dhalgren,liked it,68
3500,Crash,really liked it,57
3500,Crash,really liked it,57
3500,Crash,really liked it,57
3500,Crash,really liked it,57
3854,Crash,liked it,30
3854,Crash,liked it,30
3854,Crash,liked it,30
3854,Crash,liked it,30
4089,Crash,liked it,68
4089,Crash,liked it,68
4089,Crash,liked it,68
4089,Crash,liked it,68
3651,Eric,really liked it,51
3651,The Talisman,really liked it,51
4147,The Talisman,liked it,53
3485,When You Reach Me,liked it,62
3784,When You Reach Me,really liked it,31
4138,When You Reach Me,liked it,26
3486,Headhunters,it was ok,46
3262,The Valley of Horses,it was ok,35
3944,The Valley of Horses,liked it,20
3662,Brave New World / Brave New World Revisited,it was amazing,29
3691,Brave New World / Brave New World Revisited,it was amazing,18
3983,Brave New World / Brave New World Revisited,it was amazing,19
4152,Brave New World / Brave New World Revisited,it was amazing,116
3500,The Lord of the Rings,it was amazing,57
3605,The Lord of the Rings,it was amazing,7
3477,The Three Stigmata of Palmer Eldritch,it was amazing,28
3691,The Three Stigmata of Palmer Eldritch,really liked it,18
3880,The Three Stigmata of Palmer Eldritch,liked it,40
3944,The Three Stigmata of Palmer Eldritch,liked it,20
4089,The Three Stigmata of Palmer Eldritch,liked it,68
4109,The Three Stigmata of Palmer Eldritch,it was amazing,6
4147,The Three Stigmata of Palmer Eldritch,really liked it,53
4196,City,really liked it,81
3259,The Shadowy Horses,liked it,100
3259,The Mists of Avalon,did not like it,100
3576,The Mists of Avalon,really liked it,9
3612,The Mists of Avalon,liked it,2
3286,The Thinking Woman's Guide to Real Magic,it was amazing,32
4136,The Thinking Woman's Guide to Real Magic,it was amazing,14
3486,Enigma,liked it,46
3262,The Ladies of Grace Adieu and Other Stories,liked it,35
3686,The Ladies of Grace Adieu and Other Stories,really liked it,10
3220,The Invisible Man,liked it,9
3633,The Invisible Man,really liked it,22
3651,The Invisible Man,it was ok,51
3769,The Invisible Man,it was ok,33
4133,The Invisible Man,it was amazing,8
4152,The Invisible Man,liked it,116
3486,Oblivion,liked it,46
3870,Oblivion,it was amazing,15
3184,Einstein's Dreams,liked it,21
3486,Einstein's Dreams,it was amazing,46
3496,Einstein's Dreams,really liked it,2
3501,Einstein's Dreams,really liked it,41
3854,Einstein's Dreams,really liked it,30
4138,Shade's Children,really liked it,26
3656,My Name Is Memory,liked it,33
4122,My Name Is Memory,it was amazing,21
3363,Winter's Tale,it was amazing,3
3486,Winter's Tale,it was amazing,46
3793,Winter's Tale,really liked it,22
3935,Winter's Tale,it was ok,21
3947,Winter's Tale,liked it,39
4160,Winter's Tale,really liked it,4
3216,The Island of Doctor Moreau,liked it,30
3769,The Island of Doctor Moreau,it was ok,33
3867,The Island of Doctor Moreau,liked it,32
3934,The Island of Doctor Moreau,really liked it,10
3877,Time's Arrow,liked it,61
3947,Time's Arrow,liked it,39
3198,Twelve,liked it,10
3262,Twelve,liked it,35
4196,One,really liked it,81
3486,Beauty,liked it,46
4089,Beauty,liked it,68
3474,Wyrm,it was amazing,25
3793,In Five Years,it was ok,22
3422,The Dreamers,liked it,33
3656,Fever,liked it,33
3656,Fever,liked it,33
4174,Fever,liked it,9
4174,Fever,liked it,9
3180,Rescue,really liked it,36
3180,Rescue,really liked it,36
3180,Rescue,really liked it,36
3624,Genesis,really liked it,28
3624,Genesis,really liked it,28
3624,Genesis,really liked it,28
3290,Fledgling,it was amazing,2
3501,Fledgling,liked it,41
4197,Fledgling,really liked it,34
3256,Sanctuary,really liked it,10
3256,Sanctuary,really liked it,10
3486,The Buried Giant,liked it,46
3629,The Buried Giant,it was ok,7
3866,The Buried Giant,really liked it,10
3877,The Buried Giant,really liked it,61
3477,High-Rise,really liked it,28
3959,Nemesis,liked it,24
3959,Nemesis,liked it,24
3959,Nemesis,liked it,24
4152,Nemesis,it was amazing,116
4152,Nemesis,it was amazing,116
4152,Nemesis,it was amazing,116
3485,Endgame,really liked it,62
3651,Endgame,did not like it,51
4147,The Pledge,liked it,53
3878,Black Water,liked it,7
3321,Invitation to a Beheading,liked it,5
3441,Invitation to a Beheading,it was amazing,6
3496,Invitation to a Beheading,it was amazing,2
3508,Invitation to a Beheading,really liked it,15
3846,Invitation to a Beheading,it was amazing,3
3484,The Book of Strange New Things,it was amazing,25
4155,The Book of Strange New Things,liked it,44
3477,Journey to the Center of the Earth,really liked it,28
4196,Gravity,it was amazing,81
4155,Only Forward,liked it,44
4152,Century Rain,it was amazing,116
4152,Pushing Ice,really liked it,116
3935,Ready Player One,liked it,21
4200,Ready Player One,it was amazing,13
3222,Riddley Walker,it was amazing,3
4152,The Algebraist,it was amazing,116
4174,Utopia,really liked it,9
4174,Utopia,really liked it,9
4174,Utopia,really liked it,9
3286,Into the Darkness,really liked it,32
3286,Into the Darkness,really liked it,32
3877,"Saga, Vol. 5",liked it,61
3961,"Saga, Vol. 5",really liked it,38
3877,"Saga, Vol. 7",liked it,61
3961,"Saga, Vol. 7",it was amazing,38
3961,"Saga, Vol. 8",really liked it,38
3877,"Saga, Vol. 6",liked it,61
3961,"Saga, Vol. 6",really liked it,38
3251,War,it was amazing,4
3867,War,liked it,32
3769,All Our Yesterdays,did not like it,33
4089,Tau Zero,did not like it,68
4155,Ball Lightning,really liked it,44
4152,The Punch Escrow,really liked it,116
4152,The Great Dune Trilogy,really liked it,116
3477,The Illustrated Man,really liked it,28
3501,The Illustrated Man,really liked it,41
3651,The Illustrated Man,it was amazing,51
3683,The Illustrated Man,liked it,4
3769,The Illustrated Man,it was ok,33
3877,The Illustrated Man,really liked it,61
4102,Rodham,liked it,8
3793,Followers,liked it,22
3793,Oona Out of Order,really liked it,22
3422,Conviction,really liked it,33
3422,The Perfect Wife,really liked it,33
3259,The Starless Sea,it was amazing,100
3500,The Starless Sea,it was amazing,57
4200,The Starless Sea,really liked it,13
3624,The Grace Year,really liked it,28
4122,The Farm,really liked it,21
4122,The Farm,really liked it,21
3308,Maybe in Another Life,really liked it,5
4102,Tempting Fate,it was ok,8
3485,The Devil's Arithmetic,really liked it,62
3486,The Devil's Arithmetic,really liked it,46
3241,Midnight,it was ok,13
3227,Wicked: The Life and Times of the Wicked Witch of the West,liked it,8
3308,Wicked: The Life and Times of the Wicked Witch of the West,it was amazing,5
4152,The Light Brigade,liked it,116
3599,Underground Airlines,really liked it,29
